address,display_name,builder_score
0xfF36cC1c9B6ce6c9e5ccF6FEcD0785CEB0CaD9D2,Ayodele Aransiola ,111
0x908d23AC5e818864c5652d6E50aA258aDA0D963E,,
0x80aD936928EA21b85fE3378534b28D2098AdEF39,,
0x5F87334e461E82f650fD41E6DED1EB14C6651F8e,,
0x9B7c18a71a98acD2f1271e2D1fe63750A70bC52B,Paige 🧚‍♀️,59
0x17F9381553310CdB9c7a2bEb8EA09E9CD40e7754,,
0xcB034160f7B45E41E6015ECEA09F31A66C144422,Pranshu Rastogi,194
0x7404555145Ce95D5d78e9d0Df748E1BBe5605EFA,Sergey Eroshenkov,41
0xC17BF6fe8428729e2db784b37A12a2C72a8e0F99,,
0xdA0853B7348ffE03826C6d221fd89EDA123658F0,swayam.base.eth,54
0xc7B6F844BC714E63C1CECFb639DaD54D55C40446,,
0x699C1B22120610cc7aDD1E5D4064164E1e69e173,,
0x0d0D5Ff3cFeF8B7B2b1cAC6B6C27Fd0846c09361,,
0x0901549Bc297BCFf4221d0ECfc0f718932205e33,Harry C,34
0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,Tam,12
0x9A41C5549Bcc7d3F8D80e639714a4823de559134,caldonia.eth,14
0xb0969BE5DF80826d56fBB4C2bC5409B64cDD1cf7,,
0x0A8eE26D7E26e156302521821BF09A7527D002F9,,
0x0C53f6ca009f024860aF6C974f1518f8BABCe7eC,,
0x5Ba55eaBD43743Ef6bB6285f393fA3CbA33FbA5e,,
0x7389Ec4FB686a16966f2975758e9F1B8345f5e63,Vladyslav Dalechyn,44
0x765831Ce03372c2bB57CE8943055b88B9b16529A,,
0x5A80307Eb58Ab20530be96bB882146A327ec7251,,
0x8dF534f6317D24cAaA6e34540B5350B5a57E4c80,,
0xBa2AE81e372e347Ad11a61D4D1089A9B63De4FfD,,
0x3A2B4a32Cf84a0fa5D3FDCfF818Ebe9aa2Bd3c94,Vidhatha,160
0x704CF202792341d79A9Fd6DD97046aa7eF3F4319,jtgi,67
0xbEe102c93322CAc44EfF821d4F6d801c35ab6da7,,
0x4D4835cadAc906D07a1a40C056e4974ffdb384De,Bernalda,31
0xE8B0016130A38f26c116576A7b13267c9FB11B59,Zach,49
0x5A927Ac639636E534b678e81768CA19e2C6280B7,rish,52
0x48c89D77ae34Ae475e4523b25aB01e363dce5A78,Jordan Frankfurt,177
0x7dcb4f75FF612Cf94E0b918160cbE55bE1C7b97d,vici.base.eth,51
0x2aaA638A1b01D0F4632824F31cC8c81505E4259A,,
0x4614302cbF818A3e5F25639d7F6A408988AaF9B9,Huseyin Deniz,57
0x3f993093c3917Fe7A117f37cFD008775249f59c8,gosuto,107
0x49540e95297A49c3d5d9c3B0e6600d3CcF042C9F,,
0xCb87ABc37d01CFAb8F0a3706D308e5FB59cf515d,,
0xDDb56b51723EB20DF4D835AdB5cEd7b67D354Df9,Chirag,52
0xdCF480082c5Cf0826439e650406f9562025AE0fe,,
0xfa5060AFe9Fc9331d2ad0B6f08080aD0BC5D7E19,,
0xcE9D9a2526360DCBFa46a88c2cc84750537b0eDE,,
0x72CC82900823c29310985dECDD607A68f9Bc8418,carlos,131
0xBF7BF3d445aEc7B0c357163d5594DB8ca7C12D31,,
0xab9350De01980E5deEf5cCdC25D54c95B8E4d68C,,
0x49f5404C75cD7571ab79d295407b168179776C03,,
0xe34CFd75dCE32B185D9a1ab5887377b71F7CAc98,warp,12
0xfd2A47A6C6eEFfb2Acce043c3Ac06D3f53C4e22B,astro,190
0x971E56D95eBBe40737641778C18291B336Aab965,,
0xEf14C72b16A2199eaA8cb960D34390C194a3390c,,
0xd1800C1Df4e798954b992a1b8C8fB7C02c3957D6,Solene,185
0x0a70dF64D76743a0B922A0560eE959576D33B36b,Girlgonoph,57
0x296f9F84468dE4575Bb5Af2A53d617b67D0cAC86,,
0x41ceF3e1A818fb300299Ed1D99ddc4D28565a719,,
0xafF3F03368187945fb1E3D2b756D747B06D74bAe,,
0x2B37593220Ba9cbE7462958e0e728840035546c7,,
0x0506a48F83C723cB99a97AC9FBF2e22EDB3de04d,,
0x6EDAC7C2AaEd7b0A455249Aaf5Be8B6b1597F8E1,Kenny Yong,14
0x4B7f703b16E3C904301aCEac924d70A61682679C,,
0x7618747954A30F4D8e638ABE20A97e9dCa8722e0,,
0x928062A6E7D966500D35081911103c2F95a78872,,
0x8fF88ea275CfaAc35362466F8dc50e842E8D20C9,,
0x471C477A7624d456e6a93924385235c353d537BF,,
0xBC034a37Ac2beE988bd32D8A5cf755199b6493F2,Mark,60
0x3BB7B46fd82A33a07C1085B38b55ce94f46F08D8,,
0xe978bDBC3347feB6ED10c9845BBDc298604F80ca,Ace,45
0x4bFC74983D6338D3395A00118546614bB78472c2,Tobias,70
0xC0a08CB26619343D96336CE2CBA274efC08ee525,,
0x597793c76a290a73470fA3A8270C0258a3701685,,
0x0B96D62349DeF159655ca16aF82F00DDe3737D4B,Divyanshu,47
0x984ae0cE614F9E1558E85FCE389d92E43D9C24b3,,
0xC99B66389046A3f539b5CFDFfb1bD9055446fFF9,,
0x3C7873375E3Ca15c77aA4f16B50a210687f9F134,,
0xCA12A59205a31A5b3D5B7415D9C8484300f507B9,Johnson Chin,24
0x9959E4c1a6C7766987e79a7dec6070b8661e42A3,,
0xB7625ed8C49f9787a1D42f6a86d6A37f496B1edE,,
0x6c9E4F9e8cA34743c3926131dff919BD9d934C9E,Dan 🟡,244
0x50fF53A6296461bC886D37368Bc6fbC0ECFd7145,,
0x6E7F6b8FF026FDad80566D02D8e8CB768faEA910,,
0x96c9b4155F9D1bf576F66d76a672baf75F763fcf,,
0x6d9fFaede2c6CD9bb48becE230ad589e0E0D981c,hellno the optimist,215
0xD0CA897A8A50502802Df62A712Da92FA26Be9bD5,arjanjohan,147
0x7f6Bec66a7512979a3Eb634c53eF9b89FB71A4d0,DiviFlyy,72
0xDd6827671085229aEBf3EE06b1e553D5837dF6FF,,
0x8b1f85a93Ac6E4F62695Ea8EF2410d248605FEff,,
0x93083415e91da89C8Bc92Be621993bcC85E8c200,TechieTeee,21
0x8d138c01765483cB79d787ce5933F609CbFDabcF,Adrian le Bas,57
0xED9727D8e005F888A9f686f45B40A36c3dA33a67,,
0xcdaA1e3aA537B3a8fd8261c240eeF6dcAb06Da2A,,
0x6F24b618fb3DAf0e537983d06A90701e06866b37,,
0xB52e0e3fCe591ac274438d0D96b2373DE26C7FF0,Luis Fernando Ushiña,134
0xc7bA2B72dE78309Ee47F0EB9186eE1Af745dE5F2,JulioCesarBog,63
0x2c5BbB0A13a8C34AC00908cB4018D086ce63761e,,
0xDeAd010d1c8f9B463F5dE853902761Cdbac53fb7,kualta,115
0x95E08FA8ac4301acC5b943f860Cd8AC84433e3CF,Bhavya Gor,129
0x820FAec66A504901De79fa44D21609d457174f5B,Alejandro s,167
0x6Aa67c2f912069aC62F0D659F208dC89c6873529,,
0x8b6324254dDdA0f831E6FBb6E014E7bF746C48a4,,
0x59d998D05F07b434754BC1071cC31fE2633fC076,,
0xBb1830744a4aD0eE7960053f4C1328357C64DAcf,,
0xFf0573b826A3120df03Cb6F1eC0B5992a9948472,sekmet.base.eth 🔵🎩,203
0xa3e419A476d5934A7C5F1798F93716552337452f,,
0xEE9CB596e79813aC6406BCa146Cd57942e10221D,,
0x39CB7bF2B9b50357FDa5681D2E78bEDc11D561F1,joaomenano,
0x11937Be419d7ab808c7D7F20E5e8a2EFCeA335B9,,
0x06999b0Afb7dFF3190b851092E3148AF5b9EB450,Chetany Bhardwaj,122
0x40F750dc45BAf5591Af9364C498dBE55EAC8F0D6,Francisco,44
0xeA4Ea3Cf21C63E2d201b83b20F029D67109df70F,Roberto Machado,77
0xB99ADe561AdBAE427298f022C292f6C5C3bC04D9,,
0x839395e20bbB182fa440d08F850E6c7A8f6F0780,griff.eth,28
0x168e96B3324Dc4f94B9324482149b83464E72F0A,,
0x73C4a0309E1955074fF5728c0f196b8F295a952d,,
0x82bfF8a45511a83b22fF9303a8D19853D6961073,,
0x92C9815429CdC4c1E92335df99627902054B4A16,,
0xA36F8bAe7Cc83Ee4E870F913Cf55264EFA01a18B,,
0x9bc9CF1C8DFa3e1E75FB2470Bb52F016Fb84321C,Julia,131
0x63125C6c54f40518B93f61556De687b63208f050,Jayesh 🎩,61
0x7B7135ea7Dbba5A4Fc77e5332FA1A4026255D1a3,Limon,116
0xA8cadC2268B01395f8573682fb9DD00Bd582E8A0,Rowdy,27
0xdA7773E91a396d592AD33146164dA6d7d2Fda9B6,kira,60
0x31979C99A3807211e22A0a8b7B4cF98ab4190037,,
0xABe46A3a4fBd37e4E0BA92a61FeCd5eaa58C80EA,Guty 🎩,115
0x605e05bF092EBD18E06d1B0F699DF5B9DD85D452,derek,147
0x304Eb9063fa42BD7841dc7Cd6644B12385cAa891,JozeR,94
0x708828A29FA113E901D0EBD30c4b64fEF7374B66,,
0xC457d040285898Fd3B36F6f4CA478559b4C8Cf1B,,
0xbfE50126F2D08eb20F3d121D9Ed301491Bbe564D,,
0x748C47D90411705eb6C809eeA468c9189B36d957,,
0xdcBbf74b378E32962EF5CCfb0b5De21A66b3A4DF,,
0x3dbcbdcD228f9434AE44319d0bFBA5022F31Fdd5,,
0x1546B970afC85bb7448B2c50504be0C4640408dd,Ori,94
0xFbF435D651b66d3D1aF408c07aB62BB113bc2BB8,,
0x6B690C101122C5E1271580cC5732CDBDfa57d377,,
0x8BF476381c5Ee2dc4931D006a4ed19850BA30149,Eric Nordelo,134
0x4579d0Ad79BFBdf4539a1dDF5f10B378D724a34C,,
0xB72a04B01BB80DfD6a42ea8E0907B892286113F2,Dhruv,99
0x72E644DdCa5883A068A718BD912650F54e8144E6,Sahra,18
0xD4416b13d2b3a9aBae7AcD5D6C2BbDBE25686401,,
0xcCdd79B5C09852858722E64437F7680CD0513690,,
0xDf252BDEfb99982867A98607726088C39B8Ca4DC,,
0x8177f4E8615ca77379F5D8B6D863Daca471E4437,asd🎩,25
0x1EfA0DD9C2Ca12c9405cF3F38f64a96c289f51c3,mcilroyc,12
0xB320d4F68A3D67d662cbDDC3D1f1219dE92e8C00,,
0x8be1154996E06bFa43363E1E9b3C34e407565701,,
0x5D145aF8069Ef5eB838b3819f61c329B2e104f37,,
0xA9ab8933Ff0467D51d13ea2bFECD81504Fc6f15a,Chandra Bose,204
0xe456dD68e9770E4fB131Ea4f338d8b21f3F6dACd,,
0xa3c07d5d81c16F24E46077311cCBc6EeB4B1031C,killjoy.eth,182
0xFAEa523cDF00E9be0A82FA201fBB111330CC7c0C,austin,50
0x5B93FF82faaF241c15997ea3975419DDDd8362c5,Coop,146
0xE2CF4c8AF378029fC02693A4C4e4D1E74D96E7Ab,Luis Eduardo Oliver,52
0x10c791A6e84979312dac515591015C10B61BeEB3,FinBob,5
0x7EC3b4261128Bbb68F636F371323d8A5Dfb31a01,,
0x690E88867b1Eab78Ac51366fa2Ff61880182A7E9,,
0x625dAEBd5Ef781840184356235efA17703Bd55f5,Mohi,35
0xaAaAd377630a7Ce6dFB4CC5318f0399c611DE179,Nate,69
0xe30C27ef9E92a7f471BC0E8CF8dF17eC5772f8d4,,
0x38EED3CCeED88f380E436eb21811250797c453C5,Jakub,48
0x8b0908F59C5372Ae22a2Ec7055300f68Dbc96bf9,,
0xFcC04E43CDd8Eb524C1f86D987C4AB29324Fceac,Gotenks,8
0x3664ad19fA7766DCf2bb97BAA9f0671401FfA814,,
0x7B466079fFe08c820a6158a7ABFC7659DFbF4e1B,0xblackadam ,194
0x95419E7373100fFA12070df160F4F9b46Ac773F5,,
0x41de849af6544c84e68F6A072100a47798266b92,,
0xB522133dBd9C8B424429D89d821aeb2a115dB678,Deven Rathod,55
0x9a4ACa8e3795CAF8914197c590B8794182db5733,,
0x7960F1B90b257BfF29D5164D16bca4C8030b7f6D,C O M P Ξ Z,135
0x6Cd4d204F84F7244d766d3ca8de384E8E7824908,Marc,34
0x1F5bc4E7A6cb3448dB8aeb0A9078AC650589C6fb,Hoolie,33
0xaFB4BBC61F5314eFD15843465db6939e1b9c6838,Barto Molina,122
0xe69D34cB7aa746005Aced88F580AA663aD13cC2c,Mirna,117
0x9666769eF08792A0f09e540F9CB16e60F583793b,,
0x2346ac3Bc15656D4dE1da99384B5498A75f128a2,Leo,148
0x4F1D162eCbE9AAA62412EB6F13BBff94226B68EB,bertan,140
0xB75511a03D747e128dEEFB97832D4604350Bf18e,,
0x15b5BDf7a5e0305B9a4bE413383C9b1500C8FCF2,,
0xE7D11F738Be8019349bCFDD9A560165DDe5CEC1e,Alessandro Manfredi,181
0xCfEcbFd95F0305aa9Bf496Ec44Bb35808179aD67,masaun,139
0x089832C7E2Fb2e3145BC56737953885Cd5d446F0,,
0x6c3Fa8912f904667607A62069f2e39aB0e95376a,,
0xA236e217d428C0b9Da973e7C8CC86e2Ff8a9D923,Gabriel 🟣,9
0x07F0fC7677752d71e4c1E56B8320373Ee6c1693C,,
0xF9A56a259487c10948E3b9ddC7a9ba84C7e621aC,,
0x58269CaC08173c48c7719A632523C0671a32CD72,,
0xd77859C708C9670DD6B6b751a667f6841Bf74F02,,
0x77bcB19f4B4F3c6077399ADE22C366Bf66F3Ac36,,
0x07c677B659E394Fd60Bafa595E243af18025E123,,
0x66C92E4345880918413D6538798f585DAf41a151,,
0x5362fffC85632301293E78512063837c145c13F9,vaibhavcodes.base.eth,57
0x0fd6054D71277817896e56c7209B6Ad1c40922d5,Catherine Sullivan,19
0x59E3Af0B9b3467ed8ab57FD224CF72f990AB998E,v99ribeiro ◱ ◱,4
0x78A42a84bFE3E173C3A9246b3F5F1c5Aa8BBaE72,jp 🎩🚢,84
0x0a36550aA7233CF7a92cA3fA3df0279148a4a2C9,,
0x79219E0514a0ED8B495C1BBA0180Cd12CdE40242,,
0x34A0cbF1f44597674253BBe304952B72BBD85eF5,,
0x619FcA66fcbec335C9976ef130F290D0Aa434e52,,
0x002dffc4469B835e29FD8BeBf4A16AE52287d263,,
0x686129b664A59b35ed1F070257f9EA8894196b69,Marine,21
0xc4dC8A477Ef9cD83271f90EbeB6c40017d7C2B08,,
0x5A6aE65c8F9b44ac126628959c0ed579971D425f,,
0x8b669be191a56bBB1822d04148862f5D81245214,,
0xBF17a4730Fe4a1ea36Cf536B8473Cc25ba146F19,Vadzim,153
0x254B0D7b63342Fcb8955DB82e95C21d72EFdB6f7,,
0x321EB4Ac924d37FF61797d738629734B8168f0E0,,
0xB3080Fa9e409f378427760759f2232B0d6F1E9FA,,
0x28ff8e457feF9870B9d1529FE68Fbb95C3181f64,Carlos Beltran,32
0x3BcF457CD79B50D9f8956173C84F61DCe359f0E6,,
0xB63b6F63A41e908F78B78686e726c314C03bd732,,
0xa29d37532F393DC6616875D88635dA97aF557c40,,
0xdfaf06fdC7aCEB1086A4Ab72E4e21cb97Ef98DC8,3cushion.base.eth,31
0x0280df2d9358142B02d1c0bC6351E8527ed66d1F,Aakash (Sky) 🎩🔵🍖🐹,38
0xf2995bee86a07e1B712d448143feF56629CCb8f2,,
0xDa2c7644591B5DB40d353fF7892b6654048C5088,,
0xFb6c7fcc93b6D6f8baD5D5E2bb214079258525f3,,
0x6111167388EAf9671AC64b403116D373386BfaD4,,
0xF1175a1406B273AaF9Baa931afd3c99F59C54C52,Daniel Wonder,55
0x7989756D4e14399DA3c168383e3242A6690A142A,,
0x208B03553D46A8A16ed53e8632743249dd2E79c3,,
0x02919065a8Ef7A782Bb3D9f3DEFef2FA0a4d1f37,,
0x673437D956065Fa0dc416c4A519CC5c37f6AD389,tomasfrancisco,16
0xA871AB14f1AAe8DaEEDDD047999Fb9F234BcaAf5,,
0xCACE8472175e66990D9Cd7F231092b97a88FE574,,
0x9727E20eD858D8E6f65ABe2533Fb26C9F68c89B3,,
0xAA289325d1afc4AA040281b10dD9f10A8560D296,,
0x03B6EB5f02D66CB7bCf5b40D2E0BcC2E43bfF493,Artur,109
0x7e07064E5A921A57Eb29C22F179B20513e8a3485,annoushka,52
0x023f32938A05fE648834b07958524219d4BeC95d,,
0xFDefc04Ed449Bf48F59618E84d4cA118162cd5a3,,
0xD59C797f8398a602B546227655179ab49A5973fF,,
0xD5aeFE935Dfc9360945115Dde8da98b596DFbB9f,Lior - launch mode 💪,94
0x1489310ac31fB79E92D22769754E1D144693bEaA,,
0xfD7bC67015167c787E577D9c4eCadBB3DAf7Af1f,,
0x1b0ac0E93011e82066e8A6E97460c04010121156,,
0x9A94Ac82B17E67F7dff81912de68EB74ca20E6C3,,
0x77d124e8e131023E1DFA7594b5e0DA80b4fBc085,,
0x80609145E23D7A7e0Aa0a3AcDB53CA1ff70Bae94,,
0xA3D1Db0468283041CF064C45dcfa7722369c1761,,
0x2471D75Cb46DA7aF3fb519113561D88b2BF372A2,,
0xb27BE3DFaf0AE70A64568eb216AfC08566596c8A,,
0x871608cBA092105b91e91295A1d79fFC539BFb48,,
0x855eAb463C41F6Ba5DE353c462878D930d7895Ea,Peteris,53
0x5555763613a12D8F3e73be831DFf8598089d3dCa,,
0x650f6E0E9Dd0f8070d58176C7aE34A84F433fF32,Twenty-Nine 🎩.base.eth,124
0x5A5aF5Ae80982F86f4973C6ef548A8223804F949,,
0xba5DdD1f9d7F570dc94a51479a000E3BCE967196,,
0x54CF8930796e1e0c7366c6F04D1Ea6Ad6FA5B708,Evi,64
0x3Fba71369E5E2E947AE2320274b1677de7D28120,,
0x9080196182F77B89BB5B0EeE3Ddb48cFA716c4c3,Arun Philips,40
0x97bDFF7A1325924b58b95BE74acB94d3aFf303c3,,
0x46dc3f7326288c1216be3b6BBccCE53d9AF18897,neil,54
0x9D7117a07fca9F22911d379A9fd5118A5FA4F448,,
0xaAcD601c5377ddf3F1f41eb1758bA0d2fA2b39BD,Joe Toledano,15
0x20314f55A5Df23Be4c2c0c2AfCd8414A7Ce8AfCA,,
0xb8Bd58079d674EDfD9e556DC702af5ed33381384,,
0x6b68fb6dE542A9800b1ee1CafC4f01c1553C799E,,
0x3CDd721574789068f98D7ed69E93C6F962D0BbaA,,
0xd62793E0a5AaaB2deb043Ec67e7c049524AE6b34,,
0x7A514337B85A25bcF7766F914fDe682cc61Cba7D,,
0x07326b3C8277B536be0b9c6618A52bBf438eAD69,Antonio Cardenas,23
0xea823440cdFd8A97FCF90a9c14D04096A1A721c0,,
0xf5412558d977915D56d8B4d3773871142d379E74,Mert,25
0x30Ce4651Dbce61Ca638f1E5F3FC01Ed78E3216A6,,
0x5d5E5790434fE4c91122f8833De43e52bcc5B0db,,
0x079A7e057C02572B5d06972C448ec8d15E1f6E49,,
0xa5980D0b0613dF85a0B77c60b319b88E4eEff7b8,,
0x8B5b7983338d097364FA811178B4D797f15156F5,,
0x22f83316Ce32799299d19541288702185EB0b996,,
0x786176FfD6A1FD8E65a0e33b77f3f2f8dED23482,Vasu Khanna,149
0x0F25809d8E83AbC5Ff0f4Ceb8A8C39c79746d0B6,Estefania,46
0xF3b033371d341e9BeD2B45BFd928B9E973bE4baC,,
0x9C1aF63c24CDbF5CEFac55Cb50D1ed16008F2BC0,,
0xCC8bd090b41dFE2D198F7b692e9F0925b3869AD1,andlopvic,16
0x5d5e6A9f7B90D71e34E342a034f5562585f15c60,,
0x905255d7Be891f7C76BEfb20043Fd53C86b10b0f,,
0xD52BF7E7E87F8758844642099aAFa5c2e707f73E,,
0xdc77284F4625D5698e485Cd1db16225f6cB7C789,,
0x5e349eca2dc61aBCd9dD99Ce94d04136151a09Ee,Linda Xie,95
0xDaeD1080f8583e1CCf6574C21b18512dD1343935,,
0xe6df8924a2DE35D412CEF302895955e57BE9c253,,
0x89aD080933B6Fa92c751E64fD2452110B374223e,,
0x7Ffc8B562599D90F3a064D29629BDE7fA9192bEf,mely.eth,2
0x7A33615d12A12f58b25c653dc5E44188D44f6898,Gilad,71
0x8f937FafB362Be7bccB0a55914012120132aC632,,
0xCcc070c23388e9D7Fb91b9925A4FEC99807f5356,,
0x18B7511938FBe2EE08ADf3d4A24edB00A5C9B783,phil,130
0x36de990133D36d7E3DF9a820aA3eDE5a2320De71,Gökhan Turhan,142
0xFAFaC5F0571aa0F12A156FFdCD37E8a7dd694c4F,Franco Aguzzi,14
0x13D8CaF1EaBcCBBD00d1E6D2dbB4dc4FECF2a022,,
0x5E20682be95cD9319B0557d905384Bb356932116,,
0x9640286862802b423083Ea9ee37485f66a886d41,deepakrathore.base.eth,51
0x8C11bAB7a8725C56D2883216ac09a6289D68D1D0,,
0xe8c00218344F0e48eF3D41A0c5539E7eF04157a6,Corot ,55
0xe90E076DE089A09aaD98f21E35D4186E7C6291C8,,
0x924c1D863Ed6f9E38acB04b56A3B79fC2EDaE6cF,,
0xdAa83039ACA9a33b2e54bb2acC9f9c3A99357618,df,243
0x986ebFE851C0a188cd10622cc7541a1776c86C65,,
0x3Cc1A943B27c2AF7c6dcF3Be0137f66c2f22E712,S·G 🎩↑◡̈,83
0x7558B9A644CcD3C815F7b717213Dff0B0a9b0f98,Bobby Thakkar,108
0x48a0F98A7b4d6823D7eCdAC87cCE8672130FEf17,,
0xa3889f5777c9D5021bA1D6D9600EDc72403D415a,,
0xE8FEB7D35a0EF9e2E389EA1FC72ac7B0634754e2,,
0x8f54751F441B7707AbA668f0cF4745daAE545D16,Shantanu Sakpal,124
0x8831699BC396d2A6E52f5FDD8cf721c6E0050F16,,
0x0463E60C7cE10e57911AB7bD1667eaa21de3e79b,,
0xBB42842C18697df78E5115473ac28abd51C71405,,
0xAc640fD428E40D82027f221E8Bd9caF6D6A12df5,Jack Lhasa,63
0x729bb3e5b71e3dB7311c8CF33914DB816239e63D,,
0x6BD6Db75B56acE65019AA08FCAd4778808Da08bD,,
0xeBf8c12A6Ebc94143baf2c8506CFCBD2BE7B5D33,0xmoriki,67
0xE827F617B52c48a70503c2C9A40f15f878B2702b,,
0x6E663c2646Ff21665356cE3CC61552E930Ef4d37,Giorgos Karapiperidis,66
0x4aB65FEb7Dc1644Cabe45e00e918815D3acbFa0a,Harsh Ghodkar ,85
0xF6dA1082b2b8952C73eD7220dB5Df38AEc56A1B2,,
0x29c1f9344bd7a04ca677414E61d7Ef0f2A279d6F,,
0xeb742E43956E0ea89a2dB6bf6237C79EE4645981,,
0xd0f46a5d48596409264d4eFc1f3B229878fFf743,jake,99
0xC1E1952EC6bd4E8D9a58a4398e6b3a3A0cEaaA98,,
0xdF46d3491eaAb2CCF67ea3Df15bD8c3Cb4080E1C,,
0xd05A86B9F803a4e68A0967E85947Ce616BE78cF5,,
0x537AFb1bB98386D41Fe5f4472C505d6BAec9e3D2,Mekail,54
0x12202498611232749Ab2b56e6a5fd06D507c8A8a,,
0xa7384ED25bF97dFd8feeFFAC5d1963D7e851AcB5,,
0xAa81f641d4b3546F05260F49DEc69Eb0314c47De,Mohit bhat,256
0x7634B4b415e19814C4b0F0890033c5D690719767,,
0xCD398E13F06c7a887d48fe681473fE20BafF820F,,
0xB4C579b78834838ea3343bA7A0CeDb434793E773,,
0x6dbA0F7aaCb92e6eB9F32f0AE1b4E64904c980CD,,
0x8CABdA41A69d2EAe08f4FbB3e75Ea2a1B2C9B9Ec,,
0xa4D411536cbC9c70AdCC966b3dBd755372Fd6CFE,,
0x473FD76E7323854ef93CEbAe6010F6E4B1bDd5ff,,
0x2EF1231547165345949eCc2065c7FDa56735eEFc,Pedro Andrade,109
0x09Fa2C859A9Bf2D56c461c91FDbB9Bbfe8776A9f,,
0xC2a116b0c11695314a9dc2e4940A6861A812E93c,,
0x5207Cd227ffA6F4f290249486CE81E58DEf15fB9,commendatore.base.eth,
0xf0de02ecfd5f84aFA4258bE36772f9eB8d655FD0,,
0x3a6C6e4250FDB8D4526ED3ac8d2C3eeCC9E9e37e,,
0xC76421A35686D47102b6bF62c6adCc54BdC4d91e,,
0x00EFb1CE195760A33554C30b0538219080Fe1940,,
0xf43163cAF5aB5C8c179D0753c02eC76C885c8498,Carlos Rodríguez,119
0x1c98eBcB8830aa40dD2cf9128793B8c607C8C2FB,Oxygen,34
0xce6182EE542EB3c9A2e2aBb43DF3153Bb64B02C5,,
0x97E7e52Fd2acbcd252f0ee8fbDbcdDcb4d0c7B62,antismart.base.eth,46
0x1213252504D3939623FC345cbbAf1Bdf42E6393F,,
0xDFe8beeE223412F316baf2968B17527D6EbA29F1,↑ j4ck 🥶 icebreaker.xyz ↑,82
0xC39201df0BAbE041357f31A995b6c64324c1F7C3,,
0x7e087e98Aa5891B499cCE6C3E1089E3bE438426b,basedassets.base.eth,
0xf146C95510b79BA992cF231F28e6fE1d24fa6093,Mayu,48
0xEE094A71d8A47db268A35Ae3d3a2835113D0977e,,
0xcad6d0fB2404ed382C5cb5A8f8F5e3E6063299CA,,
0x3C1e5A7C1E70Dae9008C45AeAcff9C123271Cf0A,,
0x869eC00FA1DC112917c781942Cc01c68521c415e,Corbin Page,167
0x54A1DF622C9c70E4944ce20fAe435Db802f97a4B,,
0xA79E8831ac0099B0f7F41ee092D8bB0a0a37484d,,
0xC5fdA9b6258b392f120dB67202C605BF22c29853,Daniel,58
0x2631Be4F4DC182da33A4730e289D7E87678d47aa,,
0x13970072e335D9481611607c4dBa9c1d988b63c3,,
0x2Acdf6a2f893687CcD341a1Ad7e27102b665d8c4,Megabyte,213
0xDA22919e01E249Ba4c96DbA46beE29E4981835FC,Darryl Yeo 🛠️,302
0x1fDcf949E139dB1EEfdC5D7A2787AF15a73c26B4,Ellie,75
0xBce338B553195f9EF224F7854e89D4aA75c8B83A,,
0x7B49593721b25A2b088dba5676b833F857024D97,,
0x04f2Ce722aE76E3bdCf1401F87fE1Fe63766C4C1,,
0xC2842A7653b9c2272F424a18DFf468C32d1f874D,Candide Atelier,45
0xA4C7c9022DB22A53251D5AC76C028fC61Bc63Db1,,
0x730616d93b92EfE5F510286a21eFA83851e0248C,,
0x6cfbF06E8b6612B39333eA7c230208D1d178278d,jackie.eth,49
0x863DEd489AA9aE14e1C09223979392FC89629253,Taylor,30
0xb98c92DaA7B4ecd94513c2b84AE2f57691412348,,
0x483Ee74762461981f2828Ded35E901B9B2424A01,,
0x62c99874C6873E5B2533e5D1Eb703b755aC93739,Nader,57
0xf6591C74c46762d94765a6aD27368ceaf5CeA475,Ishika,83
0xAAC256Ee3997AdDE693bF8a9DA1E8BE313c9cbcC,Jordan ,59
0x3207876b4A76Fd8818d97C0F6429fA50DD3fF727,Sahil Kakwani ,53
0xcf9EA404df4F307B0C0B70fB2f46B6699f03B55c,,
0xEB4ecE58bcA09c575Fb21a060dE776eFE720B33d,,
0xe792Eb8e89B9C2A49Fe68fEa410238937195c219,,
0x09f02DA0a216e9284C28A1e6C04ae2315196eB3b,Dan,11
0xA60638304EB24C5581e9F57abfAc40cc9F0187c8,Alessio Pezzin,35
0xE73235F1fFd938bc21CdCb552cf26E56274DD97f,,
0xEa38772B7b625F8653C0341797B171E3029E1325,Oliseh Genesis,135
0x5B7685B45a5a3EF72F84aE9a8652f89E95f0f166,,
0x7911B2C4fDdCFA3aeD4F1f17C8cDC232f798cdaE,LensQuest,4
0xB0623C91c65621df716aB8aFE5f66656B21A9108,John Palmer 💡,26
0xa8eE0BABE72cD9A80Ae45dD74Cd3eaE7a82fd5d1,,
0x9BDE6b010cC0900570D439654daa269a592FAc26,Ram,31
0x027795dE35AC8157dC3fc468927Db2DfFf2413De,Sheldon Trotman,56
0x9D668d37c0510D55555450292678aFD338334d4D,,
0xCe8256402c7588b438B26c4647011c58b4095365,,
0x610c92c70Eb55dFeAFe8970513D13771Da79f2e0,,
0xf672715f2bA85794659a7150e8C21F8d157bFe1D,Gabriel Cartier,62
0x50a3808a791CB86776430d8B71E76027CF41e6b4,,
0xadA6D8Fb8F844fe3f984451185aFb13eCDa04aE3,,
